,title,date,content
412,Air Liquide: acquisition de la start-up EOVE,2018-04-16 09:45:00,"['air', 'liquid', 'annonc', 'eov', 'societ', 'français', 'concept', 'fabriqu', 'ventil', 'destin', 'pris', 'charg', 'domicil', 'patient', 'souffr', 'respiratoir', 'chroniqu', 'la', 'eov', 'a', 'développ', 'solut', 'innov', 'ventil', 'portabl', 'connect', 'prend', 'compt', 'besoin', 'mobil', 'patient', 'facilit', 'pratiqu', 'médecin', 'déjà', 'présent', 'franc', 'ital', 'allemagn', 'cor', 'sud', 'canad', 'cet', 'offre', 'destin', 'patient', 'souffr', 'malad', 'neuromusculair', 'nécessit', 'ventil', 'continu', 'eov', 'a', 'réalis', 'chiffr', 'pres', 'million', 'françois', 'jackow', 'membr', 'comit', 'exécut', 'group', 'air', 'liquid', 'supervis', 'activ', 'sant', 'a', 'déclar', 'la', 'societ', 'eov', 'reconnu', 'capac', 'ventil', 'domicil', 'ains', 'équip', 'cet', 'acquisit', 'permet', 'air', 'liquid', 'offre', 'servic', 'domain', 'malad', 'respiratoir', 'traver', 'solut', 'connect', 'uniqu']"
413,Air Liquide: nouveau mandat pour la Fondation Air Liquide,2018-04-06 10:07:00,"['air', 'liquid', 'annonc', 'fondat', 'soutient', 'recherch', 'domain', 'sant', 'cinq', 'nouvel', 'anné', 'budget', 'port', 'cinq', 'million', 'périod', 'le', 'gé', 'franc', 'gaz', 'industriel', 'précis', 'mission', 'environ', 'qualit', 'de', 'plus', 'mission', 'fondat', 'nouveau', 'domain', 'scientif', 'le', 'conseil', 'fondat', 'air', 'liquid', 'accueil', 'ailleur', 'nouvel', 'personnal', 'qualifi', 'docteur', 'soph', 'szop', 'spécial', 'chim', 'atmospher', 'laboratoir', 'scienc', 'climat', 'paris']"
414,Air Liquide: 1ère émission obligataire sur le marché chinois,2018-03-07 17:41:00,"['air', 'liquid', 'annonc', 'avoir', 'finalis', 'succes', 'premi', 'émiss', 'obligatair', 'march', 'domest', 'chinois', 'mont', 'nominal', 'total', 'milliard', 'renminb', 'env', 'million', 'le', 'group', 'devient', 'ains', 'premi', 'entrepris', 'européen', 'émettr', 'march', 'cet', 'transact', 'a', 'réalis', 'deux', 'tranch', 'cadr', 'plac', 'priv', 'aupres', 'institutionnel', 'chinois', 'port', 'coupon', 'matur', 'respect', 'an', 'le', 'produit', 'cet', 'émiss', 'utilis', 'financ', 'nouveau', 'invest', 'chin', 'refinanc', 'det', 'li', 'invest', 'antérieur', 'chin', 'cet', 'nouvel', 'sourc', 'financ', 'contribu', 'élarg', 'bas', 'asiat', 'group', 'indiqu', 'direct', 'fabien', 'lecorvaisi', 'directeur', 'général', 'adjoint', 'charg', 'financ', 'a', 'déclar', 'cet', 'émiss', 'inaugural', 'march', 'domest', 'chinois', 'succes', 'elle', 'plein', 'volont', 'group', 'diversifi', 'sourc', 'financ', 'march', 'obligatair', 'local', 'poursuivr', 'développ', 'activ', 'chin']"
415,Air Liquide:participe à la création d'un consortium au Japon,2018-03-05 18:04:00,"['air', 'liquid', 'grand', 'societ', 'japonais', 'issu', 'différent', 'industr', 'financ', 'cré', 'consortium', 'mobility', 'object', 'déploi', 'japon', 'station', 'voitur', 'fonction', 'appris', 'lund', 'apres', 'séanc', 'le', 'societ', 'fondatric', 'contribu', 'lien', 'port', 'gouvern', 'japon', 'développ', 'infrastructur', 'hydrogen', 'grand', 'échel', 'afin', 'construir', 'réseau', 'station', 'pres', 'station', 'actuel', 'déjà', 'servic', 'japon', 'dan', 'premi', 'temp', 'societ', 'membr', 'consortium', 'prévoient', 'fourn', 'nouvel', 'station', 'hydrogen', 'cour', 'prochain', 'anné', 'afin', 'parc', 'pres', 'voitur', 'électr', 'hydrogen', 'pour', 'part', 'air', 'liquid', 'install', 'oper', 'vingtain', 'station', 'horizon']"
416,Air Liquide: nombre d'actions accru par levée d'options,2018-02-27 11:46:00,"['air', 'liquid', 'indiqu', 'conseil', 'séanc', 'févri', 'a', 'constat', 'septembr', 'janvi', 'action', 'nominal', 'euros', 'émis', 'suit', 'souscript', 'en', 'conséquent', 'nouveau', 'capital', 'gé', 'franc', 'gaz', 'industriel', 'prend', 'immédiat', 'effet', 'euros', 'il', 'divis', 'action', 'nominal', 'euros', 'entier', 'liber']"
417,Air Liquide: convention avec PSI pour des rachats d'actions,2018-02-16 13:09:00,"['air', 'liquid', 'annonc', 'avoir', 'sign', 'prestatair', 'servic', 'psi', 'convent', 'cadr', 'programm', 'rachat', 'tel', 'général', 'mixt', 'actionnair', 'mai', 'le', 'term', 'contrat', 'sign', 'févri', 'portent', 'volum', 'action', 'représent', 'capital', 'group', 'décembr', 'prix', 'maximum', 'euros', 'action', 'le', 'action', 'rachet', 'cadr', 'dud', 'contrat', 'part', 'annul', 'air', 'liquid', 'part', 'affect', 'mis', 'oeuvr', 'plan', 'perform', 'salari']"
419,Air Liquide: hausse de 19% du résultat net annuel,2018-02-15 08:37:00,"['air', 'liquid', 'dévoil', 'résultat', 'net', 'part', 'group', 'million', 'hauss', 'marg', 'opérationnel', 'amélior', 'point', 'bas', 'rapport', 'ajust', 'hor', 'effet', 'énerg', 'le', 'chiffr', 'million', 'hauss', 'don', 'publi', 'don', 'compar', 'accéler', 'croissanc', 'compar', 'vent', 'second', 'semestr', 'particuli', 'quatriem', 'trimestr', 'le', 'conseil', 'propos', 'vers', 'dividend', 'euros', 'action', 'hauss', 'a', 'environ', 'compar', 'air', 'liquid', 'confi', 'croissanc', 'résultat', 'net', 'chang', 'const', 'hor', 'élément', 'exceptionnel']"
420,Air Liquide: mise en route d'une 'méga-usine' d'oxygène,2018-02-01 09:21:00,"['air', 'liquid', 'annonc', 'matin', 'démarrag', 'plus', 'grand', 'usin', 'product', 'mond', 'afriqu', 'sud', 'situ', 'secund', 'non', 'loin', 'pretori', 'cet', 'usin', 'sépar', 'a', 'nécess', 'environ', 'million', 'peut', 'produir', 'ton', 'jour', 'exploit', 'air', 'liquid', 'client', 'sasol', 'chois', 'premi', 'fois', 'sit', 'besoin', 'oxygen', 'spécial', 'product', 'gaz', 'industriel', 'expliqu', 'group', 'franc', 'livr', 'comm', 'prévu', 'moin', 'trois', 'an', 'donc', 'dédi', 'sasol', 'group', 'pétrochim', 'sach', 'quantit', 'nécessair', 'produir', 'carbur', 'produit', 'chimiqu', 'air', 'liquid', 'a', 'ains', 'livr', 'unit', 'sépar', 'sasol', 'an', 'product', 'cumul', 'plus', 'ton']"
421,Air Liquide: plus de gaz pour le sud-coréen KMCI,2018-01-25 09:03:00,"['air', 'liquid', 'a', 'sign', 'nouveau', 'contrat', 'long', 'term', 'vu', 'fourn', 'davantag', 'monoxyd', 'carbon', 'group', 'industriel', 'kumho', 'mitsui', 'chemical', 'inc', 'kmci', 'a', 'chiffr', 'pour', 'fair', 'spécial', 'franc', 'gaz', 'industriel', 'médical', 'invest', 'environ', 'million', 'construir', 'nouvel', 'usin', 'fourn', 'deux', 'gaz', 'ains', 'capac', 'product', 'sit', 'liquid', 'yeosu', 'augment', 'conçu', 'construit', 'group', 'franc', 'nouvel', 'usin', 'devr', 'entrer', 'servic']"
422,Air Liquide: un centre de contrôle à distance en Malaisie,2018-01-23 09:14:00,"['air', 'liquid', 'fait', 'part', 'nouveau', 'centr', 'distanc', 'régional', 'kual', 'lumpur', 'malais', 'a', 'nécess', 'million', 'mis', 'fond', 'dan', 'détail', 'centr', 'permet', 'ger', 'distanc', 'unit', 'oper', 'segment', 'grand', 'industr', 'répart', 'huit', 'pay', 'région', 'le', 'sit', 'utilis', 'prédict', 'technolog', 'numer', 'permet', 'mieux', 'anticip', 'besoin', 'client', 'oxygen', 'azot', 'argon', 'hydrogen', 'il', 'devr', 'découl', 'économ', 'un', 'centr', 'similair', 'a', 'ouvert', 'shangh', 'septembr', 'derni', 'unit', 'oper', 'group', 'chin', 'le', 'premi', 'centr', 'genr', 'a', 'lanc', 'franc', 'voilà', 'an']"
423,Air Liquide: va investir dans les gaz vecteurs ultra purs,2018-01-08 10:05:00,"['revendiqu', 'anné', 'record', 'asi', 'activ', 'électron', 'nouveau', 'contrat', 'majeur', 'air', 'liquid', 'annonc', 'va', 'invest', 'plus', 'million', 'fourn', 'gaz', 'vecteur', 'ultra', 'pur', 'nouvel', 'fab', 'client', 'le', 'gaz', 'vecteur', 'tel', 'ultra', 'pur', 'essentiel', 'point', 'il', 'utilis', 'proced', 'product', 'puc', 'écran', 'garant', 'atmospher', 'propret', 'extrêm', 'afin', 'proteg', 'outil', 'fabriqu', 'le', 'spécial', 'franc', 'gaz', 'industriel', 'va', 'ains', 'invest', 'construct', 'system', 'haut', 'perform', 'product', 'sit', 'ultra', 'pur', 'représent', 'capac', 'total']"
424,Air Liquide: une petite acquisition en Arabie saoudite,2018-01-03 09:08:00,"['air', 'liquid', 'annonc', 'matin', 'petit', 'acquisit', 'march', 'saoudien', 'lequel', 'group', 'franc', 'gaz', 'industriel', 'médical', 'entré', 'le', 'group', 'a', 'pris', 'contrôl', 'hauteur', 'capital', 'divis', 'respiratoir', 'group', 'médical', 'thimar', 'al', 'jazirah', 'company', 'tac', 'le', 'mont', 'a', 'précis', 'la', 'cibl', 'spécialis', 'distribu', 'respiratoir', 'servic', 'li', 'diagnostic', 'troubl', 'sommeil', 'patient', 'souffr', 'patholog', 'respiratoir', 'apné', 'sommeil', 'ventil', 'insuffis', 'respiratoir', 'chroniqu', 'précis', 'group', 'assur', 'pris', 'charg', 'plus', 'patient', 'hospitalis', 'domicil', 'cet', 'oper', 'égal', 'développ', 'sant', 'domicil', 'liquid', 'territoir', 'haut', 'potentiel', 'le', 'chiffr', 'acquis', 'supérieur', 'million', 'oper', 'suit', 'sous', 'marqu', 'domicil', 'liquid', 'vitalair', 'ains', 'air', 'liquid', 'fourn', 'déjà', 'hôpital', 'saoudien', 'gaz', 'médical', 'renforc', 'présenc']"
425,Air Liquide: inaugure une station d'hydrogène à Orly,2017-12-07 17:51:00,"['air', 'liquid', 'group', 'adp', 'inaugur', 'jeud', 'premi', 'station', 'hydrogen', 'publiqu', 'install', 'zon', 'aéroportuair', 'franc', 'conçu', 'install', 'air', 'liquid', 'soutien', 'fch', 'ju', 'accompagn', 'déploi', 'premi', 'flott', 'tax', 'hydrogen', 'mond', 'avec', 'cet', 'nouvel', 'station', 'localis', 'aéroport', 'majeur', 'air', 'liquid', 'group', 'adp', 'contribuent', 'développ', 'réseau', 'station', 'hydrogen', 'région', 'parisien', 'mod', 'transport', 'propr', 'la', 'flott', 'tax', 'hydrogen', 'parisien', 'premi', 'flott', 'tax', 'hydrogen', 'mond', 'a', 'lanc', 'step', 'societ', 'tax', 'électr', 'parisien', 'fin', 'partenariat', 'air', 'liquid', 'aliment', 'station', 'air', 'liquid', 'install', 'coeur', 'capital', 'cour', 'albert', 'ier', 'pres', 'pont', 'compt', 'plus', 'véhicul', 'hydrogen', 'prévoit', 'déploi', 'tax', 'air', 'liquid', 'continu', 'souten', 'croissanc', 'cet', 'offre', 'prochain', 'nouvel', 'station', 'hydrogen', 'région', 'parisien', 'not', 'pres', 'versaill', 'yvelin', 'autr', 'gaull']"
426,"Air Liquide: UBS n'est plus négatif, mais pas enthousiaste",2017-12-07 10:58:00,"['ub', 'a', 'ref', 'compt', 'grand', 'nom', 'européen', 'gaz', 'industriel', 'médical', 'dan', 'cadr', 'analyst', 'préconisent', 'plus', 'vendr', 'air', 'liquid', 'désorm', 'cour', 'mois', 'remont', 'euros', 'le', 'analyst', 'estiment', 'effet', 'premi', 'fois', 'depuis', 'croissanc', 'organ', 'vent', 'branch', 'gaz', 'industriel', 'liquid', 'devr', 'dépass', 'signific', 'cel', 'pib', 'et', 'grâc', 'not', 'branch', 'electron', 'industriel', 'marchand', 'chin', 'en', 'outr', 'finalis', 'fusion', 'lind', 'praxair', 'devr', 'tir', 'prix', 'ver', 'haut', 'bref', 'ub', 'relev', 'anticip', 'progress', 'vent', 'don', 'compar', 'liquid', 'le', 'bureau', 'retrouv', 'ains', 'lign', 'prévis', 'consensus', 'term', 'croissanc', 'term', 'marg', 'raison', 'not', 'enfin', 'ub', 'préfer', 'lind', 'cel', 'liquid', 'estim', 'fusion', 'praxair', 'valeur', 'group', 'allemand', 'différent', 'cel', 'réalis', 'air', 'liquid']"
427,Air Liquide: réintègre le corridor 105/107E.,2017-12-04 17:48:00,"['air', 'liquid', 'a', 'effectu', 'fauss', 'sort', 'baiss', 'sous', 'ver', 'puis', 'support', 'octobr', 'réintegr', 'tres', 'étroit', 'corridor', 'tendanc', 'haussi', 'fragilis', 'acheteur', 'disposent', 'encor', 'moyen', 'pieg', 'vendeur']"
428,"Air Liquide: croissance de 3,5% du CA en comparable.",2017-10-25 08:12:00,"['air', 'liquid', 'affich', 'chiffr', 'troisiem', 'trimestr', 'million', 'quas', 'stabl', 'variat', 'publi', 'hauss', 'don', 'compar', 'rapport', 'trimestr', 'le', 'chiffr', 'gaz', 'servic', 'progress', 'don', 'compar', 'accéler', 'rapport', 'deux', 'trimestr', 'précédent', 'malgr', 'limit', 'ouragan', 'hor', 'cet', 'impact', 'croissanc', 'compar', 'revendiqu', 'gain', 'opérationnel', 'synerg', 'li', 'airg', 'avanc', 'prévis', 'air', 'liquid', 'dit', 'confi', 'capac', 'réalis', 'croissanc', 'résultat', 'net', 'environ', 'compar']"
429,Air Liquide: renforce son partenariat avec Sinopec.,2017-10-19 17:45:00,"['le', 'group', 'annonc', 'renforc', 'partenariat', 'sinopec', 'chin', 'air', 'liquid', 'a', 'récent', 'cré', 'nouvel', 'sinopec', 'pékin', 'rachat', 'trois', 'asu', 'exist', 'unit', 'sépar', 'gaz', 'construct', 'nouvel', 'unit', 'product', 'invest', 'total', 'million', 'la', 'nouvel', 'approvision', 'sinopec', 'beijing', 'yanshan', 'co', 'oxygen', 'azot', 'capac', 'total', 'ton', 'ton', 'jour', 'sinopec', 'plus', 'grand', 'entrepris', 'integr', 'secteur', 'chim', 'chin', 'air', 'liquid', 'sinopec', 'collaborent', 'depuis', 'jour', 'cré', 'trois', 'françois', 'abrial', 'membr', 'comit', 'exécut', 'group', 'air', 'liquid', 'supervis', 'a', 'déclar', 'le', 'renforc', 'partenariat', 'sinopec', 'illustr', 'confianc', 'capac', 'liquid', 'fourn', 'technolog', 'point', 'solut', 'compétit']"
430,Air Liquide: BlackRock a plus de 5% du capital.,2017-10-10 12:46:00,"['un', 'avis', 'publi', 'hi', 'march', 'financi', 'amf', 'relai', 'déclar', 'selon', 'laquel', 'octobr', 'blackrock', 'franch', 'hauss', 'seuil', 'capital', 'droit', 'vot', 'liquid', 'déten', 'cet', 'dat', 'part', 'voix', 'group', 'franch', 'seuil', 'résult', 'acquisit', 'liquid', 'march', 'augment', 'nombr', 'liquid', 'détenu', 'titr', 'collatéral', 'indiqu']"
431,"Air Liquide: 'gap' au-dessus des 103,8E. -Air Liquide",2017-10-03 09:46:00,"['apres', 'distribu', 'action', 'gratuit', 'détenu', 'repl', 'mécan', 'matérialis', 'lund', 'air', 'liquid', 'ouvr', 'hiss', 'ver', 'autr', 'dit', 'zénith', 'annuel', 'mai', 'effac', 'titr', 'chemin']"
432,Air Liquide: BlackRock passe sous les 5%. -Air Liquide,2017-09-28 14:25:00,"['blackrock', 'agiss', 'compt', 'client', 'fond', 'dont', 'assur', 'gestion', 'a', 'déclar', 'avoir', 'franch', 'baiss', 'septembr', 'seuil', 'capital', 'droit', 'vot', 'liquid', 'déten', 'compt', 'desdit', 'client', 'fond', 'capital', 'droit', 'vot', 'ce', 'franch', 'seuil', 'résult', 'diminu', 'nombr', 'air', 'liquid', 'détenu', 'titr', 'collatéral']"
433,Air Liquide: acquisition de SSKK au Japon.,2017-09-26 17:43:00,"['air', 'liquid', 'annonc', 'sogo', 'sangyo', 'kabushik', 'kaish', 'sskk', 'acteur', 'japon', 'premi', 'plan', 'secteur', 'sant', 'domicil', 'gaz', 'médical', 'not', 'région', 'tokyo', 'sskk', 'spécialis', 'gaz', 'médical', 'fourn', 'plusd', 'hôpital', 'cliniqu', 'ains', 'pris', 'charg', 'domicil', 'patient', 'atteint', 'patholog', 'respiratoir', 'dont', 'sommeil', 'chroniqu', 'obstruct', 'respiratoir', 'chroniqu', 'la', 'societ', 'a', 'géner', 'chiffr', 'million', 'françois', 'jackow', 'membr', 'comit', 'exécut', 'liquid', 'supervis', 'activ', 'sant', 'a', 'déclar', 'grâc', 'associ', 'liquid', 'allon', 'cré', 'plus', 'valeur', 'professionnel', 'sant', 'patient']"
434,Air Liquide: présente sa première solution de e-santé.,2017-09-11 17:50:00,"['air', 'liquid', 'annonc', 'déploi', 'premi', 'solut', 'chronic', 'car', 'connecttm', 'il', 'solut', 'télésurveil', 'médical', 'accompagn', 'distanc', 'patient', 'souffr', 'malad', 'chroniqu', 'domicil', 'grâc', 'numer', 'cet', 'technolog', 'permet', 'suiv', 'quotidien', 'individualis', 'patient', 'infirmi', 'liquid', 'depuis', 'centr', 'soin', 'infirmi', 'certifi', 'le', 'don', 'médical', 'patient', 'transmis', 'analys', 'distanc', 'infirmi', 'centr', 'suiv', 'air', 'liquid', 'échangent', 'réguli', 'patient', 'médecin', 'françois', 'jackow', 'membr', 'comit', 'exécut', 'group', 'air', 'liquid', 'supervis', 'activ', 'sant', 'a', 'déclar', 'rapid', 'technolog', 'numer', 'associ', 'humain', 'domain', 'sant', 'ouvr', 'nouvel', 'voi', 'apport', 'servic', 'innov', 'patient', 'médecin', 'system', 'sant', 'ensembl']"
435,"Air Liquide: vers une E/T/E 106/115,25/106E ?",2017-09-11 15:43:00,"['air', 'liquid', 'rebond', 'ver', 'titr', 'peut', 'être', 'ver', 'lign', 'cou', 'test', 'ver', 'août', 'en', 'cas', 'franch', 'prochain', 'object', 'résist', 'obliqu', 'baissi', 'moyen', 'term']"
436,Air Liquide: BlackRock détient plus de 5% du capital.,2017-09-07 16:07:00,"['la', 'societ', 'blackrock', 'agiss', 'compt', 'client', 'fond', 'dont', 'assur', 'gestion', 'a', 'déclar', 'avoir', 'franch', 'hauss', 'septembr', 'seuil', 'capital', 'droit', 'vot', 'societ', 'liquid', 'la', 'societ', 'détient', 'compt', 'desdit', 'client', 'fond', 'action', 'liquid', 'représent', 'aut', 'droit', 'vot', 'capital', 'droit', 'vot', 'cet', 'societ', 'ce', 'franch', 'seuil', 'résult', 'acquisit', 'liquid', 'hor', 'march']"
437,Air Liquide: contrat longue durée au Mexique.,2017-09-06 17:45:00,"['air', 'liquid', 'a', 'rapport', 'mercred', 'apres', 'séanc', 'avoir', 'conclu', 'nouveau', 'contrat', 'long', 'term', 'pemex', 'transformación', 'industrial', 'filial', 'petróleos', 'mexicanos', 'pemex', 'societ', 'pétroli', 'gazi', 'national', 'port', 'hydrogen', 'raffiner', 'pemex', 'situ', 'tul', 'allend', 'etat', 'centr', 'mexiqu', 'avec', 'invest', 'million', 'rachat', 'modernis', 'product', 'exist', 'steam', 'methan', 'reform', 'smr', 'contrat', 'permettr', 'group', 'chimiqu', 'franc', 'renforc', 'présenc', 'centr', 'mexiqu', 'smr', 'dont', 'mis', 'servic', 'prévu', 'premi', 'semestr', 'demeur', 'assujet', 'condit', 'clôtur', 'not', 'concurrent', 'mexicain']"
438,Air Liquide: BlackRock passe sous les 5%. -Air Liquide,2017-08-28 14:17:00,"['blackrock', 'agiss', 'compt', 'client', 'fond', 'dont', 'assur', 'gestion', 'a', 'déclar', 'avoir', 'franch', 'baiss', 'août', 'seuil', 'capital', 'droit', 'vot', 'liquid', 'déten', 'compt', 'desdit', 'client', 'fond', 'capital', 'droit', 'vot', 'fournisseur', 'gaz', 'industriel', 'ce', 'franch', 'seuil', 'résult', 'cession', 'air', 'liquid', 'march']"
439,Air Liquide: BlackRock repasse au-dessus des 5%.,2017-08-23 14:34:00,"['blackrock', 'agiss', 'compt', 'client', 'fond', 'dont', 'assur', 'gestion', 'a', 'déclar', 'avoir', 'franch', 'hauss', 'août', 'seuil', 'capital', 'droit', 'vot', 'liquid', 'déten', 'compt', 'desdit', 'client', 'fond', 'capital', 'droit', 'vot', 'group', 'gaz', 'industriel', 'ce', 'franch', 'seuil', 'résult', 'acquisit', 'air', 'liquid', 'hor', 'march', 'augment', 'nombr', 'détenu', 'titr', 'collatéral']"
440,Air Liquide: un actionnaire s'allège. -Air Liquide,2017-08-21 11:50:00,"['agiss', 'compt', 'client', 'fond', 'dont', 'assur', 'gestion', 'blackrock', 'a', 'déclar', 'avoir', 'franch', 'baiss', 'août', 'derni', 'seuil', 'capital', 'droit', 'vot', 'liquid', 'déten', 'compt', 'desdit', 'client', 'fond', 'action', 'représent', 'aut', 'droit', 'vot', 'capital', 'droit', 'vot', 'group', 'chimiqu', 'ce', 'franch', 'seuil', 'résult', 'cession', 'air', 'liquid', 'march', 'diminu', 'nombr', 'détenu', 'titr', 'collatéral']"
441,Air Liquide: vend Airgas Refrigerants à Hudson Technologies.,2017-08-10 09:02:00,"['hudson', 'technolog', 'group', 'américain', 'spécialis', 'réfriger', 'a', 'annonc', 'hi', 'refriger', 'ari', 'moyen', 'valoris', 'brut', 'million', 'dollar', 'peu', 'moin', 'million', 'ari', 'import', 'distributeur', 'gaz', 'réfriger', 'il', 'filial', 'grand', 'nom', 'gaz', 'industriel', 'médical', 'américain', 'airg', 'désorm', 'fait', 'part', 'liquid', 'sur', 'mois', 'fin', 'mar', 'derni', 'ari', 'a', 'géner', 'ca', 'proform', 'million', 'dollar', 'hudson', 'technolog', 'estim', 'relut', 'suivr', 'finalis', 'devr', 'interven', 'cour']"
442,Air Liquide: cession d'Air Liquide Welding finalisée.,2017-08-01 07:43:00,"['air', 'liquid', 'annonc', 'finalis', 'cession', 'filial', 'air', 'liquid', 'welding', 'spécialis', 'fabriqu', 'technolog', 'soudag', 'coupag', 'lincoln', 'electric', 'holding', 'suit', 'signatur', 'accord', 'annonc', 'avril', 'la', 'filial', 'ced', 'compt', 'environ', 'emploi', 'traver', 'mond', 'a', 'géner', 'chiffr', 'million', 'elle', 'offre', 'larg', 'gamm', 'consomm', 'servic', 'associ', 'entrepris', 'secteur', 'air', 'liquid', 'ajout', 'concentr', 'activ', 'gaz', 'servic', 'suit', 'airg', 'ains', 'mis', 'oeuvr', 'programm', 'neos', 'périod']"
